TrainVal MAE,Validation MAE,Test MAE,TrainVal MSE,Validation MSE,Test MSE,TrainVal RMSE,Validation RMSE,Test RMSE,Execution Time
42.37761875,72.2009125,69.12652500000002,4800.12261875,14120.0568,12879.111824999998,66.62174375000001,116.77991875000002,111.7579,
42.61596875000001,72.12853125,68.783475,4836.17605,14008.537431249999,12724.848968749999,66.8135875,116.31650625000002,111.0107375,
42.9175625,72.36544375,69.10674374999999,4920.965575,14126.26960625,12749.7291,67.2880125,116.87398750000001,111.24413750000001,
38.9474,72.66058125,68.86643124999999,4017.2598312499995,14100.79819375,13646.848525,62.277475,116.36315000000002,114.32063124999999,
44.37349375000001,72.42639999999999,69.3578125,5064.82329375,13649.104487499997,13164.44623125,68.72125625,114.81750625000002,112.77803124999998,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
