MAE,MSE,RMSE
5.828875,244.6158125,13.060075000000001,
5.828875,244.6158125,13.060075000000001,
5.828875,244.6158125,13.060075000000001,
5.828875,244.6158125,13.060075000000001,
5.828875,244.6158125,13.060075000000001,
=average(A2:A6),=average(B2:B6),=average(C2:C6)
