Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE,Execution Time
58.5591875,57.88691875000001,57.06304375,8322.721149999998,8142.70341875,7882.004387499999,89.3796,88.032225,87.409975,
53.992687499999995,52.67408125000001,52.19647499999999,7259.11521875,6935.0447125,6813.2847249999995,83.58881875000002,81.6364875,81.00498750000001,
57.20468749999999,56.09292500000001,56.64766875,8028.978824999999,7735.8448875,8078.982606249998,87.51210625,85.8024875,87.57598124999998,
54.93839375,53.486525,53.3250375,7490.6730375,7272.05171875,7202.987243749999,85.12878125,83.58150625,83.61401250000002,
55.39660625,54.24723750000001,54.024918750000005,7426.816949999999,7269.914900000001,7084.282649999999,84.60757500000003,83.47037499999999,82.63917500000001,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
