Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
62.769175000000004,150.98153750000003,148.7615,9427.3538875,45751.771962499995,44229.98422500001,95.4031875,207.748825,204.27615,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
