Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
22.527874999999998,53.70210125000001,49.86784812500001,1436.274874375,7537.282264375001,6662.491151249999,37.41474624999999,85.61015312499998,80.50753499999999,2751.0,2751.0,2751.0
