Train AUROC,Validation AUROC,Test AUROC,Train AUPRC,Validation AUPRC,Test AUPRC
0.802353894736842,0.20824663157894735,0.12945736842105263,0.05600084210526316,0.05345394736842105,0.05263152631578947,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
