Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
0.3943607142857143,0.8274564285714285,0.8256171428571429,0.31836714285714285,1.3476771428571426,1.3426285714285717,0.5523864285714286,1.1301635714285716,1.1289814285714284,222.9,222.9,222.9
