Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.8539325842696629,0.8539325842696629,0.7796610169491526,0.7427739999999999,0.7427739999999999,0.6159908333333334,0.5076812732006045,0.5076812732006045,0.8308581495750814,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
