Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
0.3933071428571428,0.8270042857142856,0.8251349999999998,0.3180428571428572,1.352017857142857,1.3452292857142856,0.552235,1.1318614285714284,1.1295235714285714,224.2,224.2,224.2
