Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.9770302043769216,0.9770302043769216,0.9406850459482039,NaN,NaN,NaN,0.6305595440170793,0.6305595440170793,1.8926528896154993,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
