Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
68.30721875,68.30721875,208.48348125,11286.595531250001,11286.595531250001,72780.4856125,105.04685624999999,105.04685624999999,265.4595375,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
