TrainVal MAE,Validation MAE,Test MAE,TrainVal MSE,Validation MSE,Test MSE,TrainVal RMSE,Validation RMSE,Test RMSE,Execution Time
22.74449375,53.676575,49.847181250000006,1468.8887062499998,7307.1543062499995,6607.121281250001,37.719356250000004,84.48376874999998,79.94159374999998,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2),=average(G2:G2)
