Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9916085136363639,0.5793212489304812,0.5793212489304812,0.9432275326203209,0.03954032139037431,0.03954032139037431,10562.6,10562.6,10562.6
