Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
108.784530625,233.46982937500002,230.546743125,160888.21139312504,519227.60740875,532524.087449375,293.09435125,455.82853562500014,451.221905625,137.9,137.9,137.9
