Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE
226.84936249999996,226.84936249999996,437.43741874999995,228688.40170624998,228688.40170624998,3128384.2617625007,406.29015625,406.29015625,1171.42661875
