Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
0.6748883571428571,0.6206610714285715,0.6014757142857142,0.505141142857143,0.3949664285714286,0.38531450000000006,
0.7360180714285715,0.6222445714285714,0.5737940714285715,0.5972117142857144,0.40405149999999995,0.3824781428571429,
0.7027095714285716,0.636655,0.5719041428571429,0.5558602142857142,0.409112,0.38906528571428567,
0.7214357857142858,0.6210265714285714,0.5677526428571429,0.5693461428571429,0.401118,0.3886175,
0.7360180714285715,0.628965,0.5964254999999999,0.5972117142857144,0.40908607142857145,0.397748,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6)
