Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
22.514735625,53.833539375,49.70642499999999,1433.7668287499998,7553.451025625,6619.103543125,37.38190875000001,85.700879375,80.257710625,3625.9,3625.9,3625.9
