Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.8552213296791441,0.5076771834224599,0.49731784117647065,0.3948333425133689,0.03444270106951871,0.0328030831550802,46130.0,46130.0,46130.0
