Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.7783251231527094,0.7783251231527094,0.6357142857142858,0.8014531428571428,0.8014531428571428,0.5420738571428572,0.7338815705464545,0.7338815705464545,1.0133658216476837,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
