Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9687379259259259,0.8192667666666666,0.8421240666666666,0.797625174074074,0.5495780074074073,0.6246647888888888,475.0400000000001,475.0400000000001,475.0400000000001
