TrainVal MAE,Validation MAE,Test MAE,TrainVal MSE,Validation MSE,Test MSE,TrainVal RMSE,Validation RMSE,Test RMSE,Execution Time
0.3836857142857143,0.7969142857142858,0.849657142857143,0.30656428571428573,1.2526357142857143,1.4282357142857145,0.5421142857142857,1.088542857142857,1.1689071428571431,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2),=average(G2:G2)
