TrainVal AUROC,Validation AUROC,Test AUROC,TrainVal AUPRC,Validation AUPRC,Test AUPRC, Execution Time
0.9451125185185185,0.8138176666666667,0.8584166296296296,0.8318144444444445,0.621651962962963,0.7300004074074075,
0.9439743333333334,0.8152421481481482,0.8703703703703703,0.839664111111111,0.6218083703703704,0.7418631111111111,
0.9469372592592593,0.8141025555555556,0.865906925925926,0.8386417037037037,0.6216797777777778,0.736026962962963,
0.9438150000000001,0.8138176666666667,0.8706552592592592,0.839684037037037,0.621651962962963,0.7418717407407407,
0.9441610740740741,0.8141025555555556,0.8703703703703703,0.8396647407407407,0.6216797777777778,0.7418631111111111,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
