Generation, Fitness
0,9999.175257142857
1,9999.177007142856
2,9999.178471428571
3,9999.178564285714
4,9999.180557142858
5,9999.180557142858
6,9999.181828571429
7,9999.181828571429
8,9999.1836
9,9999.1836
10,9999.1836
11,9999.1836
12,9999.1836
13,9999.1836
14,9999.1836
15,9999.1836
16,9999.1836
17,9999.1836
18,9999.183735714285
19,9999.183735714285
20,9999.183735714285
21,9999.183735714285
22,9999.183735714285
23,9999.183735714285
24,9999.185842857143
25,9999.185842857143
26,9999.185842857143
27,9999.185842857143
28,9999.185842857143
29,9999.185842857143
30,9999.185842857143
31,9999.185842857143
32,9999.185842857143
33,9999.185842857143
34,9999.185842857143
35,9999.185842857143
36,9999.185842857143
37,9999.185842857143
38,9999.185842857143
39,9999.185842857143
40,9999.185842857143
41,9999.185842857143
42,9999.185842857143
43,9999.185842857143
44,9999.185842857143
45,9999.185842857143
46,9999.185842857143
47,9999.185842857143
48,9999.185842857143
49,9999.186057142857
50,9999.186057142857
51,9999.186057142857
52,9999.186057142857
53,9999.186057142857
54,9999.186057142857
55,9999.186057142857
56,9999.186057142857
57,9999.186057142857
58,9999.186057142857
59,9999.186057142857
60,9999.186057142857
61,9999.186057142857
62,9999.186057142857
63,9999.186057142857
64,9999.186057142857
65,9999.186057142857
66,9999.186057142857
67,9999.186057142857
68,9999.186057142857
69,9999.186057142857
70,9999.186057142857
71,9999.186057142857
72,9999.186057142857
73,9999.186057142857
74,9999.186057142857
75,9999.186057142857
76,9999.186057142857
77,9999.186057142857
78,9999.186057142857
79,9999.186057142857
80,9999.186057142857
