Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE
212.83745625,212.83745625,384.234025,269086.01754375,269086.01754375,1275424.0913999998,411.6403,411.6403,798.9355999999998
