Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.8862725779967161,0.8862725779967161,0.6481700118063755,0.8025196428571428,0.8025196428571428,0.35427464285714283,0.40177485833539256,0.40177485833539256,1.3399088318458243,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
