Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
174.592219375,391.48021875000006,382.0295825,226562.92792687495,1110431.4541568751,907066.0996800002,368.5238881249999,699.5400925,641.5146124999999,106.2,106.2,106.2
