Train AUROC, Train AUPRC, Test AUROC, Test AUPRC, Execution Time
0.9969527142857143,0.9917514285714286,0.7934808571428571,0.7596928571428571
0.9986377142857142,0.995460857142857,0.8167865714285715,0.804217857142857
0.9973077142857142,0.9931968571428571,0.804884,0.7913441428571428
0.9975215714285716,0.9955867142857143,0.8142617142857144,0.8078272857142856
0.9977351428571428,0.9954314285714286,0.8397154285714287,0.8227284285714287
0.9978802857142857,0.997808,0.48163257142857147,0.50375
0.9980401428571428,0.9951627142857141,0.7794608571428572,0.7584262857142859
0.9978084285714285,0.9979422857142858,0.6356337142857144,0.6030322857142858
0.9977317142857143,0.9927878571428571,0.8107578571428571,0.7634437142857143
0.9975725714285716,0.9974401428571429,0.4864555714285714,0.4967905714285714
0.997361857142857,0.9972134285714286,0.5267834285714285,0.5107527142857143
0.9984437142857142,0.998415142857143,0.4401361428571428,0.46724542857142853
0.9987518571428572,0.9987074285714286,0.6038765714285714,0.5756445714285714
0.9983275714285715,0.9982371428571429,0.6397958571428571,0.6057784285714286
0.9987954285714284,0.998804,0.5540467142857143,0.5462234285714286
0.9975295714285715,0.9958317142857142,0.8249095714285716,0.78813
0.9995755714285715,0.9995102857142857,0.5849970000000001,0.555968857142857
0.998939,0.9988358571428572,0.5255975714285716,0.47627757142857147
0.9992567142857143,0.9992041428571429,0.6093451428571429,0.5864927142857141
0.9993125714285714,0.9994198571428571,0.5751722857142857,0.580145857142857
0.9993162857142857,0.9992262857142858,0.5103741428571429,0.5065301428571428
0.9990568571428572,0.9989755714285715,0.4715201428571429,0.4803021428571429
0.999151142857143,0.9990881428571428,0.5744372857142857,0.5100428571428572
