MAE,MSE,RMSE
0.8996428571428572,1.6378714285714282,1.2351857142857143,
0.8996857142857142,1.6483714285714282,1.2392642857142853,
0.9033785714285714,1.6555285714285712,1.2443714285714285,
0.9012214285714286,1.659935714285714,1.2437214285714284,
0.9064285714285714,1.6905071428571428,1.2519928571428571,
=average(A2:A6),=average(B2:B6),=average(C2:C6)
