Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
177.680166875,398.823841875,385.98795624999997,230031.14378750004,1141656.28533625,974676.4480631251,373.29828499999996,705.96453375,660.371738125,96.3,96.3,96.3
