TrainVal MAE,Validation MAE,Test MAE,TrainVal MSE,Validation MSE,Test MSE,TrainVal RMSE,Validation RMSE,Test RMSE,Execution Time
178.71975,652.0797749999999,438.716975,227036.2330625,3775134.6692000004,981031.6176375002,373.9692437500001,1420.21844375,758.37518125,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2),=average(G2:G2)
