Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9735691074074074,0.8267229481481481,0.8360181740740741,0.8096325777777779,0.5729200703703703,0.6075862444444445,183.3,183.3,183.3
