Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE
5.273753750000001,6.68499625,5.410057499999999,224.3894425,307.06874500000004,226.7312425,12.01426,12.8540975,12.161123750000002
