Generation, Fitness
0,9998.9829
1,9998.9829
2,9998.9829
3,9998.9829
4,9998.989528571428
5,9998.989528571428
6,9998.990771428571
7,9998.990771428571
8,9998.9972
9,9998.997942857142
10,9998.997942857142
11,9999.0079
12,9999.012935714285
13,9999.012935714285
14,9999.012935714285
15,9999.012935714285
16,9999.012935714285
17,9999.012935714285
18,9999.012935714285
19,9999.012935714285
20,9999.012935714285
21,9999.018607142858
22,9999.018607142858
23,9999.018607142858
24,9999.018607142858
25,9999.018607142858
26,9999.018607142858
27,9999.020242857143
28,9999.020242857143
29,9999.020242857143
30,9999.020242857143
31,9999.020242857143
32,9999.020242857143
33,9999.022571428572
34,9999.022571428572
35,9999.022571428572
36,9999.022571428572
37,9999.022571428572
38,9999.022571428572
39,9999.022571428572
40,9999.022571428572
41,9999.022571428572
42,9999.022571428572
43,9999.022571428572
44,9999.022571428572
45,9999.024271428572
46,9999.024271428572
47,9999.024271428572
48,9999.024271428572
49,9999.024271428572
50,9999.024271428572
51,9999.024271428572
52,9999.024271428572
53,9999.024271428572
54,9999.024271428572
55,9999.024271428572
56,9999.024271428572
57,9999.024271428572
58,9999.024271428572
59,9999.024271428572
60,9999.024271428572
61,9999.024271428572
62,9999.024271428572
63,9999.024271428572
64,9999.027092857143
65,9999.027092857143
66,9999.030285714285
67,9999.030285714285
68,9999.030285714285
69,9999.030285714285
70,9999.030285714285
71,9999.04147142857
72,9999.04147142857
73,9999.04147142857
74,9999.04147142857
75,9999.04147142857
76,9999.04147142857
77,9999.04147142857
78,9999.04147142857
79,9999.04147142857
80,9999.04147142857
81,9999.04147142857
82,9999.04147142857
83,9999.04147142857
84,9999.04147142857
85,9999.04147142857
86,9999.04147142857
87,9999.04147142857
88,9999.04147142857
89,9999.04147142857
90,9999.04147142857
91,9999.04147142857
92,9999.04147142857
93,9999.04147142857
94,9999.04147142857
95,9999.04147142857
96,9999.04147142857
97,9999.04147142857
98,9999.041714285715
99,9999.041714285715
100,9999.041714285715
101,9999.041714285715
102,9999.041714285715
103,9999.041714285715
104,9999.041714285715
105,9999.041714285715
106,9999.041714285715
107,9999.041714285715
108,9999.041714285715
109,9999.041714285715
110,9999.041714285715
111,9999.041714285715
112,9999.041714285715
113,9999.041714285715
114,9999.041714285715
115,9999.041714285715
116,9999.041714285715
117,9999.041714285715
118,9999.041714285715
119,9999.041714285715
120,9999.041714285715
121,9999.041714285715
122,9999.041714285715
123,9999.041714285715
124,9999.041714285715
125,9999.041714285715
126,9999.041714285715
127,9999.044528571429
128,9999.044528571429
129,9999.044528571429
130,9999.044528571429
131,9999.044528571429
132,9999.044528571429
133,9999.044528571429
134,9999.044528571429
135,9999.044528571429
136,9999.044528571429
137,9999.044528571429
138,9999.044528571429
139,9999.044528571429
140,9999.044528571429
141,9999.044528571429
142,9999.044528571429
143,9999.044528571429
144,9999.048385714286
145,9999.048385714286
146,9999.048385714286
147,9999.048385714286
148,9999.048385714286
149,9999.048385714286
150,9999.048385714286
151,9999.048385714286
152,9999.048385714286
153,9999.048385714286
154,9999.048385714286
155,9999.048385714286
156,9999.048385714286
157,9999.048385714286
158,9999.048385714286
159,9999.048385714286
160,9999.048385714286
161,9999.048385714286
162,9999.048385714286
163,9999.048385714286
164,9999.048385714286
165,9999.048385714286
166,9999.048385714286
167,9999.048385714286
168,9999.048385714286
169,9999.048385714286
170,9999.048385714286
171,9999.048385714286
172,9999.048385714286
173,9999.048385714286
174,9999.048385714286
175,9999.048385714286
176,9999.048385714286
177,9999.048385714286
178,9999.048385714286
179,9999.048385714286
180,9999.048385714286
181,9999.048385714286
182,9999.048385714286
183,9999.048385714286
184,9999.048385714286
185,9999.048385714286
186,9999.048385714286
187,9999.048385714286
188,9999.048385714286
189,9999.048385714286
190,9999.048385714286
191,9999.048385714286
192,9999.048385714286
193,9999.048385714286
194,9999.048385714286
195,9999.048385714286
196,9999.048385714286
197,9999.048385714286
198,9999.048385714286
199,9999.048385714286
200,9999.048385714286
201,9999.048385714286
202,9999.048385714286
203,9999.048385714286
204,9999.048385714286
205,9999.048385714286
206,9999.048385714286
207,9999.048385714286
208,9999.048385714286
209,9999.048385714286
210,9999.048385714286
211,9999.048385714286
212,9999.048385714286
213,9999.048385714286
214,9999.048385714286
215,9999.048385714286
216,9999.048385714286
217,9999.048385714286
218,9999.048385714286
219,9999.048385714286
220,9999.048385714286
221,9999.048385714286
222,9999.048385714286
223,9999.048385714286
224,9999.048385714286
225,9999.048385714286
226,9999.048385714286
227,9999.048385714286
