Train MAE, Train MSE, Train RMSE, Test MAE, Test MSE, Test RMSE
1.0353428571428571,1.8299142857142852,1.3509428571428574,1.1398857142857144,2.1592785714285716,1.4376785714285714
0.9376714285714287,1.607435714285714,1.2566428571428572,1.1172642857142858,2.1924571428571427,1.4531785714285712
0.9699000000000001,1.6674571428571425,1.2844785714285714,1.1284142857142856,2.240421428571428,1.467335714285714
0.9376714285714286,1.607435714285714,1.2566428571428572,1.1206357142857144,2.236678571428571,1.4618428571428572
1.0353428571428571,1.8299142857142852,1.3509428571428572,1.141057142857143,2.1802714285714284,1.4485785714285717
1.0256571428571428,1.8130428571428567,1.3384357142857142,1.1051071428571428,2.111642857142857,1.4239714285714287
0.8997142857142856,1.5251642857142855,1.213642857142857,1.0771428571428572,2.1533214285714286,1.4308499999999997
0.9505285714285713,1.6337142857142855,1.2594642857142857,1.0659285714285713,2.1068285714285713,1.4204714285714286
1.044242857142857,1.8615714285714282,1.3564214285714287,1.0900642857142857,2.0546214285714286,1.4040428571428571
0.9465714285714285,1.6390928571428571,1.2621214285714288,1.0693785714285717,2.122214285714285,1.417778571428571
1.0539285714285713,1.8784428571428566,1.3689285714285717,1.130507142857143,2.121907142857143,1.4252785714285712
1.025657142857143,1.813042857142857,1.3384357142857142,1.1155857142857142,2.1408714285714283,1.4391928571428572
0.9279857142857143,1.5905642857142854,1.2441357142857146,1.0854500000000002,2.123428571428571,1.4269571428571428
0.9279857142857143,1.5905642857142854,1.2441357142857143,1.0826357142857144,2.1664285714285714,1.4288071428571425
1.0539285714285713,1.8784428571428566,1.3689285714285717,1.138607142857143,2.1860214285714283,1.4562428571428572
0.9787999999999998,1.6991142857142856,1.2899571428571428,1.0935142857142859,2.1399714285714286,1.427585714285714
0.9376714285714287,1.607435714285714,1.2566428571428574,1.10915,2.1893,1.4574214285714286
0.9787999999999999,1.6991142857142854,1.2899571428571428,1.0984214285714287,2.137321428571428,1.4377642857142856
1.0070714285714286,1.7645142857142855,1.3204499999999997,1.1242714285714288,2.1811000000000003,1.4460071428571428
1.0725142857142855,1.926971428571428,1.3869142857142858,1.12415,2.0951500000000003,1.4185857142857141
1.016757142857143,1.7813857142857141,1.332957142857143,1.1495785714285716,2.2237142857142858,1.4642714285714287
0.9981714285714286,1.7328571428571427,1.3149714285714287,1.1620928571428573,2.269192857142857,1.4822571428571432
1.0353428571428573,1.8299142857142854,1.3509428571428574,1.1512,2.2513928571428568,1.4788500000000002
0.9787999999999999,1.6991142857142856,1.2899571428571428,1.0684857142857143,2.0495785714285715,1.4003785714285715
1.0539285714285713,1.8784428571428566,1.3689285714285717,1.1278714285714286,2.1146357142857144,1.4274714285714283
0.9279857142857144,1.5905642857142854,1.2441357142857143,1.0850142857142857,2.137442857142857,1.4357857142857144
0.9787999999999999,1.6991142857142856,1.2899571428571428,1.0801928571428572,2.0809,1.4143357142857145
0.956257142857143,1.6559642857142856,1.2746285714285714,1.0996857142857144,2.1147571428571426,1.419878571428571
1.0070714285714284,1.7645142857142857,1.32045,1.1100714285714288,2.1223,1.426992857142857
1.0539285714285715,1.8784428571428566,1.3689285714285717,1.138764285714286,2.1603,1.441292857142857
1.0070714285714286,1.7645142857142857,1.32045,1.1099428571428571,2.120764285714286,1.4224857142857144
1.0070714285714286,1.7645142857142855,1.32045,1.1068714285714287,2.096914285714286,1.4156071428571428
0.9279857142857143,1.5905642857142854,1.2441357142857143,1.0736214285714287,2.0764,1.40575
1.016757142857143,1.781385714285714,1.332957142857143,1.1437214285714286,2.21305,1.4555000000000002
