Train AUROC,Validation AUROC,Test AUROC,Train AUPRC,Validation AUPRC,Test AUPRC, Execution Time
0.9999751666666666,0.8635778333333334,0.868273,0.9999423333333333,0.7406449999999999,0.7447668333333334,
0.9999751666666666,0.8635778333333334,0.868273,0.9999423333333333,0.7406449999999999,0.7447668333333334,
0.9999751666666666,0.8635778333333334,0.868273,0.9999423333333333,0.7406449999999999,0.7447668333333334,
0.9999751666666666,0.8635778333333334,0.868273,0.9999423333333333,0.7406449999999999,0.7447668333333334,
0.9999751666666666,0.8635778333333334,0.868273,0.9999423333333333,0.7406449999999999,0.7447668333333334,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
