Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.7543387142857145,0.8062075714285715,0.8062075714285715,0.7203824285714288,0.7226877142857145,0.7226877142857145,0.02,0.02,0.02
