Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
5.409676287657927,9.697503887269194,9.833148104956257,107.3937500485908,339.34920116618076,348.3239107871727,8.819162682215753,15.148439747327485,15.669264625850337,118149.0,118149.0,118149.0
