Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9670664037037037,0.8302117481481484,0.8323349962962963,0.819413811111111,0.5875889592592592,0.5971010296296296,223.8,223.8,223.8
