Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.6909494557142856,0.6120359257142858,0.5766359828571428,0.5358508957142857,0.3959654271428571,0.38232152142857145,1905.2399999999998,1905.2399999999998,1905.2399999999998
