Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9955753569518718,0.6694743342245989,0.6704242048128342,0.979507813368984,0.07051181310160429,0.06836021122994651,157608.6,157608.6,157608.6
