Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE,Execution Time
55.12140625,54.08254374999999,55.17314999999999,7412.779887500001,7369.4431125,7404.43919375,84.7917625,84.6017875,84.69623125000001,
55.98429375,54.6185375,56.92491249999999,7885.7458937500005,7578.44971875,7962.342999999999,86.85493750000002,85.19115625,87.16921875,
55.61484999999999,54.302531249999994,56.47163749999999,7787.824300000001,7439.321318749999,8018.11183125,85.90058124999999,84.06511875000001,86.94176875000001,
55.6286875,54.5032875,56.343487499999995,7774.29838125,7536.53855625,8107.900825,85.9776625,84.69994375000002,87.46636875000002,
52.73645,51.838306249999995,52.705906250000005,6991.645168749999,6970.623893750001,7040.835537499999,82.33218125000002,81.99513125,82.39366874999999,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
