Generation, Fitness
0,9742.48931875
1,9742.48931875
2,9742.48931875
3,9750.78400625
4,9750.78400625
5,9750.78400625
6,9763.07824375
7,9763.07824375
8,9763.07824375
9,9763.07824375
10,9763.07824375
11,9763.07824375
12,9763.07824375
13,9763.07824375
14,9763.07824375
15,9763.07824375
16,9763.07824375
17,9763.07824375
18,9763.832075
19,9763.832075
20,9765.78289375
21,9765.78289375
22,9765.78289375
23,9765.78289375
24,9765.78289375
25,9765.78289375
26,9765.78289375
27,9770.8349375
28,9770.8349375
29,9770.8349375
30,9770.8349375
31,9770.8349375
32,9770.8349375
33,9770.8349375
34,9770.8349375
35,9770.8349375
36,9770.8349375
37,9770.8349375
38,9770.8349375
39,9770.8349375
40,9770.8349375
41,9770.8349375
42,9770.8349375
43,9770.8349375
44,9770.8349375
45,9770.8349375
46,9770.8349375
47,9770.8349375
48,9770.8349375
49,9770.8349375
50,9770.8349375
51,9770.8349375
52,9770.8349375
53,9770.8349375
54,9770.8349375
55,9770.8349375
56,9770.8349375
57,9770.8349375
58,9770.8349375
59,9770.8349375
60,9770.8349375
61,9770.8349375
62,9770.8349375
63,9770.8349375
64,9770.8349375
65,9770.8349375
66,9770.8349375
67,9770.8349375
68,9770.8349375
69,9770.8349375
70,9770.8349375
71,9770.8349375
72,9770.8349375
73,9770.8349375
74,9770.8349375
75,9770.8349375
76,9770.8349375
77,9770.8349375
78,9770.8349375
79,9770.8349375
80,9770.8349375
81,9770.8349375
82,9770.8349375
83,9770.8349375
84,9770.8349375
85,9770.8349375
86,9770.8349375
87,9770.8349375
88,9770.8349375
89,9770.8349375
90,9770.8349375
91,9770.8349375
92,9774.348875
93,9774.348875
94,9774.348875
95,9774.348875
96,9774.348875
97,9774.348875
98,9774.348875
99,9774.348875
100,9774.348875
101,9774.348875
102,9774.348875
103,9774.348875
104,9774.348875
105,9774.348875
106,9774.348875
107,9774.348875
108,9774.348875
109,9774.348875
110,9774.348875
111,9774.348875
112,9774.348875
113,9774.348875
114,9774.348875
115,9774.348875
116,9774.348875
117,9774.348875
118,9774.348875
119,9774.348875
120,9774.348875
121,9774.348875
122,9774.348875
123,9774.348875
124,9774.348875
125,9774.348875
126,9774.348875
127,9774.348875
128,9774.348875
129,9774.348875
130,9774.348875
131,9774.348875
132,9774.348875
133,9774.348875
134,9774.348875
135,9774.348875
136,9774.348875
137,9774.348875
138,9774.348875
139,9774.348875
140,9774.348875
141,9774.348875
142,9774.348875
143,9774.348875
144,9774.348875
145,9774.348875
146,9774.348875
147,9774.348875
148,9774.348875
149,9774.348875
150,9774.348875
151,9774.348875
152,9774.348875
153,9774.348875
154,9774.348875
155,9774.348875
156,9774.348875
157,9774.348875
158,9774.348875
159,9774.348875
160,9774.348875
161,9774.348875
162,9774.348875
163,9774.348875
164,9774.348875
165,9774.348875
166,9774.348875
167,9774.348875
168,9774.348875
169,9774.348875
170,9774.348875
171,9774.348875
172,9774.348875
173,9774.348875
174,9774.348875
175,9774.348875
176,9774.348875
177,9774.348875
178,9774.348875
179,9774.348875
180,9774.348875
181,9774.348875
182,9774.348875
183,9774.348875
184,9774.348875
185,9774.348875
186,9774.348875
187,9774.348875
188,9774.348875
189,9774.348875
190,9774.348875
191,9774.348875
192,9774.348875
193,9774.348875
194,9774.348875
195,9774.348875
196,9774.348875
197,9774.348875
198,9774.348875
199,9774.348875
200,9774.348875
201,9774.348875
202,9774.348875
203,9774.348875
204,9774.348875
205,9774.348875
206,9774.348875
207,9774.348875
208,9774.348875
209,9774.348875
210,9774.348875
211,9774.348875
212,9774.348875
213,9774.348875
214,9774.348875
215,9774.348875
216,9774.348875
217,9774.348875
218,9774.348875
219,9774.348875
220,9774.348875
221,9774.348875
222,9774.348875
223,9774.348875
224,9774.348875
225,9774.348875
226,9774.348875
227,9774.348875
228,9774.348875
229,9774.348875
230,9774.348875
231,9774.348875
232,9774.348875
233,9774.348875
234,9774.348875
235,9774.348875
236,9774.348875
237,9774.348875
238,9774.348875
239,9774.348875
240,9774.348875
241,9774.348875
242,9774.348875
243,9774.348875
244,9774.348875
245,9774.348875
246,9774.348875
247,9774.348875
248,9774.348875
249,9774.348875
250,9774.348875
251,9774.348875
252,9774.348875
253,9774.348875
254,9774.348875
255,9774.348875
256,9774.348875
257,9774.348875
258,9774.348875
259,9774.348875
260,9774.348875
261,9774.348875
262,9774.348875
263,9774.348875
264,9774.348875
265,9774.348875
266,9774.348875
267,9774.348875
268,9774.348875
269,9774.348875
270,9774.348875
271,9774.348875
272,9774.348875
273,9774.348875
274,9774.348875
275,9774.348875
276,9774.348875
277,9774.348875
278,9774.348875
279,9774.348875
280,9774.348875
281,9774.348875
282,9774.348875
283,9774.348875
284,9774.348875
285,9774.348875
286,9774.348875
287,9774.348875
288,9774.348875
289,9774.348875
290,9774.348875
291,9774.348875
292,9774.348875
293,9774.348875
294,9774.348875
295,9774.348875
296,9774.348875
297,9774.348875
298,9774.348875
299,9774.348875
300,9774.348875
301,9774.348875
302,9774.348875
303,9774.348875
304,9774.348875
305,9774.348875
306,9774.348875
307,9774.348875
308,9774.348875
309,9774.348875
310,9774.348875
311,9774.348875
312,9774.348875
313,9774.348875
314,9774.348875
315,9774.348875
316,9774.348875
317,9774.348875
318,9774.348875
319,9774.348875
320,9774.348875
321,9774.348875
322,9774.348875
323,9774.348875
324,9774.348875
325,9774.348875
326,9774.348875
327,9774.348875
328,9774.348875
329,9774.348875
330,9774.348875
331,9774.348875
332,9774.348875
333,9774.348875
334,9774.348875
335,9774.348875
336,9774.348875
337,9774.348875
338,9774.348875
339,9774.348875
340,9774.348875
341,9774.348875
342,9774.348875
343,9774.348875
344,9774.348875
