Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
179.561923125,393.51299812499997,385.13324875,234455.712245,1117764.39389375,942517.11103625,376.25145812499994,703.3905462499999,653.5420031249998,272.0,272.0,272.0
