MAE,MSE,RMSE,Execution Time
43.5310625,4970.30774375,68.83793750000001,
37.69276875,3828.1631374999997,60.4676625,
39.91341874999999,4086.1179,62.735868749999995,
38.914874999999995,4152.526293749999,62.764837500000006,
40.238899999999994,4295.1509125,64.1805,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
