Train AUROC,Validation AUROC,Test AUROC,Train AUPRC,Validation AUPRC,Test AUPRC, Execution Time
0.9665432631578948,0.7219699473684209,0.6782698947368422,0.7332636315789473,0.29361005263157897,0.3635611052631579,
0.9567387894736842,0.7811414736842106,0.6057563684210526,0.753702947368421,0.36902215789473686,0.24092526315789475,
0.6902817368421053,0.7209448947368421,0.5738626315789473,0.38832921052631586,0.2673078947368421,0.1493463157894737,
0.9171506842105263,0.8003285263157897,0.6984560000000001,0.607386052631579,0.30110715789473685,0.22735368421052632,
0.9875465789473684,0.7029036315789474,0.6671778421052632,0.8513388421052631,0.3009466842105263,0.2679470526315789,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
