Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE
9.569678571428572,9.569678571428572,27.15304285714286,330.76072857142856,330.76072857142856,2497.6479499999996,13.985714285714286,13.985714285714286,36.93842142857143
