Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
2196.664206666667,2976.8011683333334,2945.4223541666665,9.241132579741666E7,1.6857332618123335E8,1.715591642541517E8,5295.235908333334,6402.698344166665,6417.564130000001,185.7,185.7,185.7
