Train AUROC, Train AUPRC, Test AUROC, Test AUPRC
1.0,0.11398199999999993,0.0833924074074074,0.04643440740740742
1.0,0.11615240740740737,0.0793532962962963,0.04643440740740742
1.0,0.11377192592592589,0.06923966666666666,0.04643440740740742
1.0,0.11321185185185179,0.11122266666666665,0.04643440740740742
0.9979937777777778,0.11195159259259253,0.2728072222222223,0.04643440740740742
1.0,0.11405196296296292,0.18589440740740742,0.04643440740740742
0.9979937777777778,0.11167151851851846,0.2517417407407408,0.04643440740740742
0.9979937777777778,0.11321177777777774,0.10698548148148149,0.04643440740740742
1.0,0.1126517407407407,0.09190174074074076,0.04643440740740742
1.0,0.11454211111111104,0.07314274074074074,0.04643440740740742
1.0,0.11832281481481476,0.14580440740740738,0.04643440740740742
1.0,0.11489218518518513,0.11130122222222222,0.04643440740740742
1.0,0.11006122222222217,0.07331137037037037,0.04643440740740742
1.0,0.11524225925925918,0.10234359259259257,0.04643440740740742
0.9979937777777778,0.11468207407407405,0.2771647037037038,0.04643440740740742
1.0,0.12175344444444439,0.20060603703703717,0.04643440740740742
1.0,0.11412203703703697,0.07903918518518518,0.04643440740740742
1.0,0.11195155555555551,0.08186077777777775,0.04643440740740742
1.0,0.11174155555555548,0.07756088888888889,0.04643440740740742
1.0,0.11300181481481476,0.0688195925925926,0.04643440740740742
1.0,0.1190229629629629,0.09155407407407408,0.04643440740740742
1.0,0.1132118518518518,0.07759903703703704,0.04643440740740742
0.9979937777777778,0.10978114814814811,0.2813886296296297,0.04643440740740742
0.9954217777777777,0.1036199259259259,0.28140459259259265,0.04643440740740742
0.9954217777777777,0.10340988888888886,0.2873446296296297,0.04643440740740742
1.0,0.11055125925925922,0.18197003703703707,0.04643440740740742
0.9959875555555555,0.10740066666666664,0.28287374074074084,0.04643440740740742
0.9979937777777778,0.11048129629629624,0.27716044444444454,0.04643440740740742
0.9979937777777778,0.10887096296296292,0.2829792592592593,0.04643440740740742
0.9979937777777778,0.1125116296296296,0.23501800000000006,0.04643440740740742
0.9979937777777778,0.11209155555555553,0.23516518518518528,0.04643440740740742
0.9979937777777778,0.1077507407407407,0.28305688888888897,0.04643440740740742
1.0,0.12028311111111109,0.20516577777777786,0.04643440740740742
0.9954217777777777,0.10649044444444442,0.28152718518518527,0.04643440740740742
1.0,0.11111144444444439,0.06891940740740742,0.04643440740740742
1.0,0.12126333333333328,0.07748511111111112,0.04643440740740742
1.0,0.11041129629629626,0.10677388888888889,0.04643440740740742
1.0,0.10950107407407403,0.0689675925925926,0.04643440740740742
0.9979937777777778,0.10761070370370367,0.23058866666666678,0.04643440740740742
0.9979937777777778,0.11251162962962961,0.2726995185185186,0.04643440740740742
0.9979937777777778,0.11601233333333329,0.2487033703703705,0.04643440740740742
0.9979937777777778,0.10614040740740738,0.23932288888888895,0.04643440740740742
0.9954217777777777,0.10432007407407404,0.2772469629629631,0.04643440740740742
1.0,0.12098322222222219,0.10251085185185184,0.04643440740740742
0.9954217777777777,0.10502022222222218,0.3248402962962963,0.04643440740740742
0.9956477037037037,0.10270977777777775,0.3025409629629629,0.04643440740740742
0.9979937777777778,0.11335181481481478,0.2371108148148149,0.04643440740740742
1.0,0.11097140740740735,0.10679277777777779,0.04643440740740742
1.0,0.11356188888888887,0.07756903703703702,0.04643440740740742
1.0,0.11650251851851845,0.0833924074074074,0.04643440740740742
1.0,0.11762266666666663,0.07332792592592594,0.04643440740740742
0.9979937777777778,0.1132818518518518,0.10284844444444444,0.04643440740740742
0.9979937777777778,0.10789077777777772,0.2770513703703705,0.04643440740740742
1.0,0.11076133333333328,0.21905525925925937,0.04643440740740742
1.0,0.124974037037037,0.18022837037037043,0.04643440740740742
0.9979937777777778,0.10698059259259256,0.245980962962963,0.04643440740740742
0.9954217777777777,0.10523025925925922,0.2771739629629631,0.04643440740740742
0.9979937777777778,0.10957111111111105,0.23492225925925933,0.04643440740740742
1.0,0.11937296296296294,0.18025637037037043,0.04643440740740742
0.9954217777777777,0.10600037037037034,0.2868518148148149,0.04643440740740742
1.0,0.11468207407407405,0.14613785185185185,0.04643440740740742
0.9979937777777778,0.10971114814814811,0.211695925925926,0.04643440740740742
0.9954217777777777,0.10509022222222217,0.20149637037037046,0.04643440740740742
