Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE,Execution Time
174.11561250000003,201.01381249999997,143.91362499999997,297381.750475,299254.79808125,103829.88986874999,396.86659375000005,420.44905625,248.0628,
180.16614375,217.95717499999995,155.86448749999997,270262.89863125,285336.00865625,123259.37810625,383.33842500000003,437.5702187499999,265.35011875,
187.206725,214.2339625,165.60549375,294119.62188750005,264537.23793125,132353.20456875,394.18485625,408.13352499999996,272.07946250000003,
179.49039375,205.79823749999997,149.05537499999997,241111.30010625,229749.8222125,87373.58789375,365.99018125000003,393.82575625000004,233.94573124999997,
189.15781249999995,209.72215624999995,167.53260624999996,282656.81120625,263114.44705,132572.0620625,394.10580625,388.58650625000007,278.9011,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
