MAE,MSE,RMSE,Execution Time
261.673225,265834.26726249995,413.38235000000003,
242.9247375,251890.78639375,408.87483125,
239.8967875,316275.21035624994,411.43862500000006,
250.66423125,463248.2265125,494.19130625,
249.12287500000002,480895.5374,519.0919875,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
