MAE,MSE,RMSE,Execution Time
84.22390625,18813.3444375,135.45456875,
84.10523750000002,18827.17736875,135.5521375,
83.27090625000002,18618.42741875,134.4860875,
83.53590625000001,18243.229,133.83384999999998,
85.01110625000001,19371.0934125,137.3691375,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
