Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
0.36178125,0.6864712499999999,0.6008137499999999,0.73562875,3.83205375,3.576215,0.7649075,1.6257424999999999,1.5472887499999999,16.360000000000003,16.360000000000003,16.360000000000003
