Train Accuracy,Validation Accuracy,Test Accuracy,Train F1,Validation F1,Test F1,Train WMSEnominal,Validation WMSEnominal,Test WMSEnominal
0.9993785732040765,0.9993785732040765,0.8911335578002244,0.9932295555555556,0.9932295555555556,NaN,0.012934416787486936,0.012934416787486936,1.1550213457430123,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
