MAE,MSE,RMSE,Execution Time
67.01120625,12386.562993750002,109.48450625,
67.48731875,12328.66185,109.40305625,
68.24485,12584.07016875,110.86269375,
67.48731875,12328.66185,109.40305625,
67.00326875,12260.87866875,109.02755625,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
