Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE,Execution Time
0.813192857142857,0.8100000000000002,0.8226071428571429,1.3198714285714286,1.2642285714285713,1.3507142857142855,1.1218,1.0786571428571428,1.1345785714285714,
0.8092857142857143,0.8031214285714287,0.8156071428571429,1.3159357142857144,1.279392857142857,1.3483785714285716,1.1192214285714286,1.0815642857142858,1.1347285714285715,
0.81665,0.8181142857142856,0.8248642857142858,1.33815,1.3344285714285717,1.390214285714286,1.1299428571428571,1.1067285714285713,1.1561214285714283,
0.8256571428571429,0.8142214285714287,0.8453499999999999,1.3500571428571428,1.3018642857142855,1.4171785714285714,1.1354857142857144,1.0974285714285714,1.1673214285714286,
0.799457142857143,0.7970214285714284,0.8016357142857143,1.2804928571428569,1.2550214285714283,1.2970000000000002,1.1065999999999998,1.0757714285714286,1.1160214285714285,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6),=average(G2:G6)
