Train MAE,Validation MAE,Test MAE,Train MSE,Validation MSE,Test MSE,Train RMSE,Validation RMSE,Test RMSE
0.6911820714285716,0.6304769285714286,0.5795239285714286,0.49437949999999997,0.4116727857142858,0.3963055714285714,
0.7105385000000001,0.6236547857142858,0.5672022857142857,0.5186822142857143,0.4010274285714286,0.3828242857142857,
0.7766871428571429,0.6249336428571428,0.5940877142857143,0.6920251428571429,0.4014436428571428,0.3940804285714286,
0.7105385000000001,0.6321792142857142,0.5826696428571428,0.5186822142857143,0.41287521428571433,0.3931784285714285,
0.7105385000000001,0.6248080714285714,0.5903134285714285,0.5186822142857143,0.4110739285714286,0.3932454285714285,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6),=average(E2:E6),=average(F2:F6)
