Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9172740762962963,0.8729465377777779,0.8729465377777779,0.7843358607407408,0.7620277288888888,0.7620277288888888,46.120000000000005,46.120000000000005,46.120000000000005
