Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.8417726841584157,0.7467507851485148,0.7501782990099011,0.12680271386138614,0.10649049405940594,0.11124575544554453,23666.2,23666.2,23666.2
