Train AUROC,Validation AUROC,Test AUROC,Train AUPRC,Validation AUPRC,Test AUPRC
0.1866341578947368,0.19026736842105263,0.2022004736842105,0.053267947368421054,0.0517961052631579,0.05422663157894738,
=average(A2:A2),=average(B2:B2),=average(C2:C2),=average(D2:D2),=average(E2:E2),=average(F2:F2)
