Generation, Fitness
0,0.8611111044883728
1,0.8611111044883728
2,0.8611111044883728
3,0.8611111044883728
4,0.8611111044883728
5,0.8611111044883728
6,0.8611111044883728
7,0.8611111044883728
8,0.8611111044883728
9,0.8611111044883728
10,0.8611111044883728
11,0.8611111044883728
