MAE,MSE,RMSE
5.8877625,247.02430000000004,13.1139875,
5.8877625,247.02430000000004,13.1139875,
5.8877625,247.02430000000004,13.1139875,
5.8877625,247.02430000000004,13.1139875,
5.8877625,247.02430000000004,13.1139875,
=average(A2:A6),=average(B2:B6),=average(C2:C6)
