Train MAE, Validation MAE, Test MAE, Train MSE, Validation MSE, Test MSE, Train RMSE, Validation RMSE, Test RMSE, Train Execution Time, Validation Execution Time, Test Execution Time
22.449135625,53.66406687499999,49.7382675,1429.5896787499998,7537.811956875,6615.592026875001,37.294543125,85.592169375,80.22855125000001,8943.3,8943.3,8943.3
