MAE,MSE,RMSE,Execution Time
67.4956,12315.405693750003,109.62158749999998,
67.56238125,12186.319843750003,108.98939999999999,
68.18728125,12420.744956250002,110.02388750000001,
67.33455625,12340.795643750002,109.72074375,
68.01473125,12589.570918750002,110.82733750000001,
=average(A2:A6),=average(B2:B6),=average(C2:C6),=average(D2:D6)
