Train AUROC, Validation AUROC, Test AUROC, Train AUPRC, Validation AUPRC, Test AUPRC, Train Execution Time, Validation Execution Time, Test Execution Time
0.9999982642105264,0.8760888305263158,0.8857543168421051,0.9999835873684212,0.5342605894736842,0.5607950378947368,55.779999999999994,55.779999999999994,55.779999999999994
